hash_inn,y
24225,12
24229,12
24237,12
24239,12
24243,12
24246,12
24256,12
24257,12
24262,12
24263,34
24298,12
24305,14
24320,12
24336,12
24338,14
24352,12
24353,52
24364,12
24368,12
24371,12
24377,34
24378,12
24380,12
24382,52
24390,12
24397,12
24398,12
24400,12
24402,12
24406,12
24410,12
24412,12
24413,20
24415,12
24420,12
24425,12
24426,12
24442,12
24456,12
24457,34
24468,12
24469,12
24481,14
24487,12
24490,12
24494,34
24499,12
24512,12
24519,14
24531,12
24533,14
24535,12
24541,12
24549,12
24559,12
24573,12
24594,12
24597,12
24610,52
24614,12
24616,12
24630,12
24639,12
24643,12
24645,12
24656,12
24657,12
24664,12
24673,12
24685,12
24690,12
24697,12
24699,12
24701,12
24725,14
24728,12
24737,12
24751,12
24772,12
24777,12
24782,14
24789,12
24797,12
24813,12
24822,12
24834,12
24835,12
24837,12
24839,12
24843,14
24850,12
24852,12
24863,12
24868,12
24897,12
24899,12
24910,12
24940,12
24945,12
24949,12
24951,12
24962,14
24963,12
24968,12
24974,14
24988,12
24990,12
24991,52
25016,11
25022,12
25060,34
25065,12
25074,12
25083,12
25084,12
25085,12
25086,12
25087,12
25089,12
25101,34
25125,52
25133,12
25138,12
25140,12
25183,12
25189,12
25199,12
25226,12
25234,12
25254,12
25263,34
25268,12
25271,11
25279,12
25294,12
25310,12
25311,12
25316,12
25324,12
25347,12
25348,12
25370,12
25376,12
25380,12
25408,12
25418,12
25435,12
25437,12
25452,14
25458,12
25465,12
25485,12
25486,14
25494,26
25516,12
25538,14
25556,12
25557,12
25572,12
25573,12
25574,12
25576,12
25589,12
25596,12
25609,12
25617,12
25633,26
25635,12
25693,14
25703,12
25704,14
25713,12
25715,12
25717,12
25730,11
25742,12
25755,12
25763,12
25785,12
25789,52
25791,12
25800,12
25801,12
25806,12
25816,12
25830,12
25833,12
25837,12
25847,12
25860,12
25872,12
25892,12
25899,12
25902,12
25904,12
25905,12
25922,12
25923,12
25924,12
25957,12
25963,12
25972,12
25985,12
25995,14
26012,12
26030,14
26046,12
26052,12
26068,12
26069,12
26074,12
26076,12
26107,12
26117,12
26124,12
26125,12
26126,12
26171,12
26180,12
26187,46
26188,12
26198,12
26226,12
26243,12
26244,12
26246,14
26260,12
26261,12
26262,12
26268,12
26285,12
26306,14
26320,12
26330,52
26384,14
26390,12
26404,12
26412,12
26419,12
26428,9
26438,12
26454,12
26460,14
26462,20
26463,12
26464,12
26479,12
26495,12
26496,12
26498,12
26500,12
26510,12
26516,14
26529,12
26536,12
26537,34
26547,12
26553,12
26561,12
26600,12
26603,12
26607,12
26621,12
26623,12
26627,12
26628,6
26633,20
26641,12
26643,12
26653,12
26672,12
26673,12
26705,12
26712,12
26721,12
26731,34
26735,12
26736,12
26746,12
26760,12
26761,12
26785,12
26797,12
26801,12
26804,12
26806,12
26821,12
26822,12
26824,14
26828,12
26834,12
26835,12
26840,14
26843,12
26844,14
26848,12
26849,12
26856,12
26866,12
26872,52
26875,12
26877,12
26881,12
26883,12
26884,12
26892,12
26915,12
26919,12
26923,12
26941,12
26942,12
26943,12
26948,52
26957,12
26974,12
26980,12
26988,12
26996,14
27017,34
27034,12
27036,12
27048,12
27063,12
27067,12
27081,12
27088,14
27096,12
27109,14
27115,12
27147,12
27175,12
27179,12
27189,12
27190,12
27204,34
27208,11
27210,11
27223,12
27238,14
27241,12
27250,12
27252,12
27253,12
27254,26
27274,12
27282,12
27285,12
27286,12
27288,14
27289,14
27290,12
27313,52
27315,34
27338,12
27381,12
27399,14
27403,14
27448,12
27474,12
27479,12
27486,12
27494,12
27496,12
27499,12
27506,14
27508,12
27511,12
27519,12
27521,12
27522,14
27525,14
27545,12
27546,12
27547,12
27555,12
27559,12
27560,12
27566,12
27571,14
27576,14
27582,12
27594,12
27600,12
27602,12
27603,12
27611,12
27614,12
27615,34
27616,12
27659,12
27671,12
27678,34
27697,12
27700,12
27702,52
27713,34
27743,14
27747,12
27764,14
27768,12
27793,12
27797,12
27811,12
27814,12
27819,12
27835,34
27855,12
27857,12
27878,14
27882,14
27886,12
27896,12
27904,6
27906,12
27907,12
27908,12
27912,12
27921,12
27922,12
27929,12
27936,14
27941,12
27945,12
27956,12
27965,12
27976,14
27987,12
27996,12
28002,12
28012,12
28025,14
28027,12
28032,12
28048,12
28051,12
28091,12
28092,34
28093,34
28107,12
28114,12
28124,12
28125,14
28134,12
28139,12
28145,14
28179,12
28182,34
28189,34
28191,12
28194,12
28196,14
28197,12
28202,12
28204,12
28211,12
28219,34
28223,12
28235,52
28261,46
28291,12
28292,12
28308,52
28312,12
28327,12
28341,12
28342,12
28348,12
28354,52
28357,12
28358,12
28365,12
28371,34
28372,12
28374,12
28376,12
28384,34
28387,12
28395,12
28399,12
28429,12
28443,14
28449,14
28451,12
28456,12
28482,12
28485,12
28498,12
28504,12
28512,12
28519,12
28540,12
28549,14
28556,39
28557,12
28558,12
28576,12
28595,12
28597,12
28598,14
28604,14
28607,12
28615,34
28616,12
28623,12
28624,12
28625,22
28635,12
28639,52
28648,12
28650,12
28654,12
28657,12
28669,12
28687,12
28693,12
28695,14
28699,14
28714,12
28715,12
28725,12
28729,12
28733,12
28753,9
28780,12
28800,12
28807,12
28808,12
28835,12
28844,12
28852,12
28856,12
28872,52
28897,12
28905,12
28907,14
28908,12
28921,14
28923,12
28938,12
28939,12
28950,12
28962,6
28977,12
28996,12
29008,12
29019,12
29024,12
29031,52
29032,12
29039,12
29040,12
29044,14
29055,12
29062,12
29067,14
29074,12
29081,12
29098,12
29100,34
29106,12
29136,14
29146,12
29149,14
29158,12
29163,14
29167,12
29181,12
29184,12
29187,12
29192,12
29194,12
29202,12
29222,12
29223,12
29236,12
29244,12
29245,14
29251,12
29255,12
29263,12
29269,12
29278,12
29283,12
29292,14
29295,14
29305,12
29312,14
29316,14
29321,14
29322,12
29325,12
29346,12
29352,12
29359,12
29365,12
29382,12
29387,14
29395,12
29399,12
29417,12
29430,34
29443,12
29447,12
29460,12
29466,12
29474,12
29478,14
29482,14
29513,12
29515,12
29517,14
29528,12
29546,12
29559,12
29563,12
29565,12
29588,52
29593,12
29604,12
29612,12
29626,43
29631,12
29634,12
29645,12
29658,12
29667,12
29672,12
29683,12
29685,12
29687,12
29720,12
29733,12
29751,12
29752,12
29755,14
29761,52
29762,12
29779,14
29788,12
29821,14
29833,12
29847,12
29870,12
29871,14
29886,14
29887,12
29896,12
29897,12
29914,12
29919,12
29926,12
29933,12
29938,12
29941,12
29957,12
29966,12
29972,12
30002,12
30003,12
30010,12
30011,34
30018,12
30023,52
30028,12
30045,12
30051,12
30054,34
30055,12
30058,12
30066,12
30070,12
30076,12
30078,12
30094,14
30105,12
30113,12
30124,12
30132,12
30141,12
30161,14
30165,12
30172,12
30173,14
30180,12
30182,34
30183,9
30185,12
30195,12
30197,12
30199,12
30200,12
30201,3
30206,12
30213,12
30221,34
30222,34
30236,12
30237,12
30240,12
30241,12
30244,12
30247,9
30251,11
30262,12
30289,14
30291,52
30303,12
30319,12
30321,12
30328,12
30329,12
30333,12
30337,12
30346,34
30348,26
30368,12
30370,12
30402,12
30428,12
30436,14
30465,12
30467,12
30471,12
30473,12
30484,12
30486,12
30495,12
30496,12
30503,34
30511,12
30518,14
30522,12
30528,12
30534,12
30541,52
30552,12
30566,12
30567,12
30570,44
30574,12
30584,12
30585,12
30599,12
30600,12
30604,54
30608,14
30617,12
30623,12
30639,12
30640,34
30646,12
30649,12
30650,12
30651,12
30652,12
30654,12
30666,12
30680,12
30681,12
30684,34
30691,12
30693,12
30697,12
30699,14
30716,12
30718,12
30728,14
30749,12
30753,12
30758,12
30765,12
30789,12
30798,3
30807,12
30811,12
30817,12
30822,12
30824,4
30825,12
30826,12
30838,34
30840,12
30842,12
30854,12
30866,14
30869,12
30872,12
30898,12
30922,12
30958,14
30960,12
30985,12
30992,12
31007,14
31013,11
31015,12
31032,39
31041,12
31073,12
31077,52
31081,14
31084,12
31087,12
31103,12
31106,39
31119,12
31130,52
31144,12
31145,12
31151,12
31162,12
31183,14
31186,12
31187,12
31192,12
31197,12
31199,12
31200,12
31201,12
31202,12
31203,12
31219,12
31242,12
31254,12
31259,12
31262,12
31285,12
31288,12
31291,14
31306,12
31309,12
31313,12
31320,12
31324,12
31328,12
31331,12
31335,12
31344,12
31352,12
31361,52
31370,12
31377,52
31383,12
31391,12
31399,12
31400,12
31409,12
31412,12
31435,12
31448,12
31452,12
31457,12
31462,12
31468,14
31473,12
31482,12
31483,12
31484,34
31490,12
31505,12
31528,12
31534,12
31542,12
31559,12
31570,12
31571,4
31580,12
31581,34
31586,12
31587,12
31588,12
31599,12
31600,12
31601,12
31609,12
31619,34
31633,52
31639,14
31652,12
31655,12
31663,12
31694,12
31708,14
31718,14
31721,12
31723,34
31724,12
31730,12
31731,12
31733,12
31743,12
31746,12
31748,12
31762,12
31763,12
31765,34
31769,12
31772,12
31806,14
31807,12
31812,12
31817,12
31822,12
31831,12
31835,12
31841,12
31842,12
31843,52
31847,12
31852,12
31875,12
31885,12
31890,12
31912,12
31924,12
31928,34
31937,12
31941,12
31954,12
31962,12
31971,12
31976,12
31993,12
32034,12
32037,12
32046,12
32052,12
32053,12
32058,12
32072,12
32077,12
32080,12
32085,12
32098,12
32117,12
32122,12
32173,12
32175,12
32178,12
32183,34
32187,12
32188,6
32190,12
32202,12
32222,52
32245,12
32247,12
32255,14
32268,12
32277,14
32290,12
32299,12
32302,14
32304,12
32328,12
32332,14
32339,12
32358,12
32362,12
32391,12
32409,12
32412,34
32435,12
32447,12
32459,12
32474,52
32477,12
32481,12
32485,12
32496,12
32523,12
32531,12
32536,12
32537,12
32538,12
32557,12
32558,12
32560,52
32562,12
32585,12
32600,12
32605,54
32610,14
32615,12
32616,12
32626,12
32643,12
32646,12
32667,12
32669,12
32671,12
32672,12
32674,12
32684,14
32692,12
32702,12
32723,12
32736,12
32737,12
32742,14
32745,12
32746,12
32765,12
32774,12
32776,12
32806,12
32858,14
32868,12
32872,12
32879,12
32896,12
32913,12
32923,14
32939,12
32973,12
32978,12
32979,12
32991,12
32999,14
33014,34
33015,14
33022,12
33037,14
33044,12
33053,12
33054,12
33062,12
33066,12
33082,12
33094,12
33103,39
33113,12
33117,12
33124,34
33128,12
33131,12
33132,12
33133,12
33144,12
33150,14
33170,12
33183,12
33185,12
33199,14
33200,12
33206,12
33223,12
33225,12
33231,14
33234,12
33244,12
33248,34
33272,12
33287,14
33288,12
33313,12
33314,12
33323,12
33342,14
33351,12
33363,12
33367,12
33374,12
33394,12
33398,12
33403,12
33415,12
33416,12
33425,14
33429,12
33440,12
33444,12
33446,12
33448,12
33459,14
33464,12
33466,12
33494,12
33496,12
33510,12
33517,34
33520,12
33523,14
33526,12
33539,12
33548,12
33549,12
33550,12
33561,12
33596,12
33600,12
33603,12
33605,34
33626,14
33630,34
33640,12
33642,12
33644,12
33648,12
33654,12
33675,12
33677,12
33690,12
33698,12
33722,12
33729,12
33735,12
33744,12
33759,12
33777,12
33782,12
33784,14
33791,12
33794,12
33809,52
33816,12
33825,43
33867,12
33875,12
33878,12
33902,12
33914,12
33915,12
33919,14
33941,12
33945,12
33953,12
33964,12
33965,12
33972,12
33983,12
34015,12
34051,12
34053,12
34059,34
34065,12
34070,12
34084,12
34089,12
34100,34
34103,12
34105,12
34127,12
34129,14
34132,12
34139,14
34149,12
34150,12
34167,12
34169,3
34171,12
34183,12
34185,12
34191,12
34192,12
34196,34
34199,9
34202,12
34219,12
34222,12
34225,12
34236,12
34238,12
34241,14
34246,14
34249,12
34257,12
34261,12
34263,14
34286,14
34288,14
34297,12
34313,12
34320,12
34335,12
34336,12
34357,12
34400,14
34403,12
34405,12
34419,12
34421,34
34427,34
34431,12
34440,12
34449,12
34459,14
34465,14
34467,12
34474,12
34484,12
34508,14
34519,12
34527,12
34534,12
34541,12
34551,12
34561,34
34566,12
34572,12
34578,12
34579,12
34618,12
34628,12
34636,12
34645,12
34658,12
34665,12
34680,12
34686,12
34691,12
34706,12
34708,12
34709,12
34728,12
34729,12
34730,14
34733,14
34753,12
34754,14
34759,12
34761,14
34773,12
34780,12
34796,12
34798,14
34813,14
34831,12
34839,14
34841,12
34843,12
34876,12
34877,12
34916,12
34931,12
34942,12
34958,12
34965,12
34970,34
34974,12
34980,34
35014,12
35015,14
35020,12
35022,12
35033,12
35034,12
35037,12
35042,12
35046,12
35048,12
35051,52
35052,12
35056,12
35065,12
35079,52
35081,12
35085,12
35093,52
35105,12
35116,12
35117,12
35126,12
35127,12
35141,12
35148,12
35150,12
35152,12
35166,12
35167,12
35169,12
35175,12
35177,12
35178,12
35185,12
35189,12
35221,20
35227,12
35232,12
35241,12
35256,52
35257,12
35261,12
35266,14
35268,12
35304,12
35312,12
35317,12
35319,12
35320,34
35328,14
35340,12
35341,12
35360,12
35374,12
35391,12
35409,14
35421,12
35433,12
35441,12
35443,12
35450,12
35456,12
35459,12
35461,52
35472,12
35478,12
35479,14
35486,52
35489,12
35495,12
35499,12
35502,12
35506,12
35513,12
35515,12
35525,12
35537,12
35541,12
35543,12
35547,14
35560,52
35562,12
35565,14
35577,14
35580,12
35584,12
35610,12
35611,12
35613,12
35618,12
35620,12
35624,34
35627,12
35629,52
35631,12
35634,12
35635,14
35647,14
35651,12
35658,4
35660,12
35662,12
35665,12
35669,12
35670,12
35677,14
35683,14
35686,14
35694,14
35697,14
35699,12
35701,20
35705,12
35711,12
35715,12
35724,12
35741,12
35747,12
35752,12
35759,12
35761,12
35762,12
35769,12
35775,12
35776,12
35788,26
35791,12
35806,12
35807,14
35813,12
35848,14
35851,12
35856,12
35858,12
35861,6
35864,12
35865,46
35866,12
35871,12
35894,26
35903,12
35911,14
35913,12
35921,52
35927,12
35952,12
35971,12
35980,14
35988,12
35994,12
35999,12
36014,14
36020,12
36027,12
36030,12
36045,12
36060,12
36068,12
36078,12
36091,12
36092,12
36093,52
36094,12
36111,34
36132,12
36135,12
36149,12
36156,12
36164,12
36168,14
36172,12
36173,34
36176,12
36182,52
36189,12
36191,12
36206,12
36209,12
36211,14
36221,12
36230,12
36244,52
36246,39
36248,12
36267,12
36271,12
36275,12
36281,14
36293,12
36294,12
36298,52
36305,12
36320,12
36333,14
36334,12
36342,12
36361,12
36364,12
36386,12
36388,12
36391,12
36393,12
36395,12
36397,12
36410,12
36418,12
36423,12
36424,12
36444,12
36448,12
36455,12
36458,12
36462,12
36484,12
36491,12
36506,12
36531,12
36532,12
36533,12
36555,34
36560,12
36564,14
36569,12
36576,12
36586,12
36596,12
36599,12
36605,12
36629,52
36630,34
36638,12
36644,12
36656,52
36665,12
36666,12
36675,12
36678,12
36679,52
36694,12
36720,12
36727,12
36746,12
36751,12
36752,14
36753,12
36766,12
36785,12
36786,52
36795,52
36831,12
36836,12
36847,12
36850,12
36856,12
36861,12
36866,12
36868,14
36885,12
36893,12
36915,12
36918,12
36923,12
36926,12
36932,12
36938,12
36957,12
36959,12
36982,14
36998,14
37023,12
37035,14
37041,12
37051,12
37056,14
37058,12
37059,12
37073,12
37085,12
37094,14
37096,12
37098,52
37100,12
37111,12
37117,12
37120,14
37146,12
37149,12
37152,14
37157,12
37160,12
37166,34
37171,12
37172,52
37179,12
37196,12
37207,12
37208,12
37233,12
37234,12
37237,16
37259,12
37282,52
37312,12
37320,12
37336,12
37356,12
37360,12
37379,12
37383,34
37386,12
37391,9
37412,12
37414,12
37419,52
37422,12
37427,12
37438,12
37440,12
37444,12
37446,14
37452,12
37459,12
37485,12
37486,12
37488,12
37492,12
37496,12
37497,12
37505,12
37516,52
37535,12
37538,12
37541,12
37545,12
37563,14
37570,34
37571,12
37574,12
37579,12
37590,14
37602,12
37615,39
37624,12
37641,14
37651,12
37655,14
37658,12
37660,14
37674,12
37679,12
37693,12
37702,14
37704,12
37725,34
37742,12
37747,12
37755,12
37756,12
37779,12
37796,52
37813,14
37820,12
37846,12
37853,12
37854,12
37856,14
37865,12
37888,12
37891,54
37894,12
37897,12
37902,52
37917,12
37927,12
37948,12
37954,12
37980,12
37985,12
37990,12
37996,52
37999,12
38000,12
38013,12
38033,12
38037,12
38055,12
38059,12
38060,12
38074,12
38087,52
38107,12
38109,12
38132,12
38135,34
38144,12
38149,14
38154,12
38159,14
38178,12
38184,12
38193,12
38212,12
38215,12
38221,12
38229,12
38243,12
38265,12
38275,12
38276,12
38284,12
38287,12
38289,12
38298,12
38302,12
38310,12
38314,12
38334,12
38335,12
38359,12
38369,12
38371,12
38377,12
38380,12
38393,12
38410,12
38416,14
38430,12
38442,14
38443,12
38447,34
38454,12
38456,12
38460,52
38467,14
38512,12
38518,14
38539,14
38547,12
38551,14
38556,12
38557,12
38558,12
38572,12
38586,12
38588,12
38592,12
38603,12
38630,12
38635,12
38646,12
38649,12
38658,12
38659,14
38667,12
38670,12
38676,14
38689,14
38694,12
38703,12
38714,34
38719,12
38720,12
38728,12
38733,14
38739,12
38758,12
38774,14
38777,12
38778,34
38798,12
38799,14
38808,12
38819,12
38837,12
38846,12
38851,12
38857,12
38860,12
38877,12
38881,12
38893,12
38899,12
38928,6
38936,12
38955,12
38962,12
38966,12
38978,12
38992,12
39009,14
39033,12
39039,12
39041,52
39044,12
39053,12
39054,12
39070,12
39101,12
39108,12
39113,12
39119,12
39137,12
39142,12
39182,12
39189,12
39207,12
39215,12
39227,12
39244,12
39269,12
39288,12
39290,12
39292,14
39297,12
39309,12
39312,12
39325,12
39329,14
39335,11
39340,12
39354,12
39365,12
39368,14
39391,12
39397,12
39399,12
39422,12
39426,12
39436,12
39438,12
39445,12
39452,14
39464,52
39466,12
39467,34
39473,12
39482,34
39499,34
39500,12
39504,12
39509,12
39537,52
39541,12
39542,12
39543,12
39546,12
39547,12
39550,12
39580,12
39589,12
39592,34
39597,12
39600,12
39605,12
39612,12
39631,14
39655,12
39658,12
39663,14
39665,12
39673,12
39674,14
39709,12
39710,12
39732,12
39738,12
39754,12
39756,14
39762,12
39770,11
39771,12
39774,12
39779,34
39784,12
39786,12
39792,12
39812,12
39816,12
39819,52
39828,12
39829,12
39843,14
39866,12
39893,12
39915,12
39930,12
39953,11
39962,12
39968,12
39992,12
39994,12
40016,12
40032,12
40064,52
40099,14
40104,12
40108,12
40110,14
40119,12
40139,12
40143,34
40152,12
40157,12
40169,12
40173,14
40178,12
40184,12
40189,34
40197,12
40200,12
40203,46
40207,12
40241,12
40254,52
40265,12
40274,12
40283,12
40289,12
40295,12
40299,12
40300,12
40319,12
40322,12
40328,12
40347,12
40365,12
40369,12
40374,12
40384,12
40419,12
40425,14
40445,14
40450,12
40467,34
40477,12
40480,12
40488,12
40489,12
40504,12
40506,12
40507,12
40516,14
40534,12
40542,12
40550,14
40552,14
40554,14
40560,34
40570,14
40579,12
40587,12
40594,12
40598,14
40605,12
40608,14
40615,14
40618,12
40626,12
40628,12
40637,12
40654,14
40655,12
40658,12
40684,12
40703,12
40711,14
40712,52
40714,12
40717,12
40724,34
40731,12
40737,12
40759,12
40761,52
40765,12
40769,12
40809,12
40817,34
40824,12
40844,52
40848,12
40849,39
40856,12
40882,12
40887,12
40895,12
40899,12
40915,14
40926,12
40943,52
40975,14
40987,12
40990,12
41001,12
41003,12
41007,12
41011,12
41018,12
41020,12
41026,12
41034,12
41036,34
41041,12
41045,52
41062,12
41065,12
41070,12
41071,12
41077,12
41085,14
41086,12
41115,12
41117,12
41149,12
41151,12
41172,12
41185,12
41198,11
41202,12
41209,12
41215,12
41218,12
41220,14
41222,12
41246,12
41250,12
41272,12
41281,12
41293,52
41303,12
41314,12
41317,12
41335,12
41340,12
41358,12
41359,12
41369,12
41381,22
41382,12
41386,34
41392,12
41397,12
41398,12
41414,12
41422,52
41428,12
41429,12
41434,12
41437,12
41450,52
41460,12
41461,12
41465,12
41474,12
41479,26
41483,12
41488,12
41490,12
41492,12
41494,12
41512,12
41517,14
41548,12
41569,12
41571,12
41595,12
41596,12
41597,12
41601,12
41609,52
41612,12
41620,12
41625,12
41635,14
41639,12
41655,12
41664,12
41679,12
41687,12
41690,12
41696,14
41727,14
41738,12
41739,12
41743,34
41746,12
41750,12
41753,12
41767,12
41776,12
41799,12
41800,14
41807,12
41814,12
41815,12
41822,34
41835,34
41858,12
41862,12
41868,12
41888,12
41892,12
41894,12
41896,12
41898,12
41906,14
41920,9
41927,12
41942,34
41943,14
41944,12
41951,14
41954,12
41960,12
41961,12
41964,12
41974,14
41992,12
41993,12
42004,12
42006,12
42007,12
42008,12
42009,12
42011,12
42015,14
42016,12
42018,12
42029,14
42030,12
42052,12
42070,12
42093,12
42094,12
42096,12
42105,14
42111,12
42113,52
42119,14
42127,12
42141,12
42156,12
42160,12
42164,12
42165,12
42193,12
42195,14
42196,12
42219,12
42220,12
42222,12
42235,12
42240,12
42245,12
42248,12
42253,12
42256,12
42264,12
42270,12
42272,12
42276,14
42279,14
42302,52
42305,12
42320,12
42331,12
42332,12
42360,12
42369,12
42373,14
42376,34
42388,12
42392,14
42393,12
42444,12
42450,12
42454,12
42466,52
42467,12
42478,14
42489,14
42493,12
42503,14
42509,12
42519,12
42522,11
42524,12
42528,12
42534,12
42536,12
42539,34
42544,12
42552,12
42560,12
42566,12
42574,46
42585,12
42590,12
42595,12
42636,12
42644,12
42651,12
42660,12
42662,12
42663,12
42675,34
42682,12
42694,12
42697,14
42715,14
42733,12
42735,12
42744,12
42764,12
42786,14
42787,12
42790,12
42797,12
42806,34
42820,12
42840,12
42849,14
42865,12
42871,12
42879,14
42882,12
42889,12
42897,12
42901,11
42904,12
42905,12
42909,12
42929,12
42932,12
42936,12
42945,12
42947,12
42970,14
42976,52
42991,12
43003,12
43005,34
43016,14
43022,12
43031,12
43043,12
43058,52
43059,34
43060,34
43070,14
43074,52
43078,12
43079,12
43093,12
43115,12
43116,12
43117,12
43130,12
43145,12
43168,12
43175,12
43176,12
43178,12
43194,12
43195,12
43197,12
43202,12
43205,14
43213,12
43217,22
43238,12
43253,12
43254,12
43264,12
43271,34
43277,12
43293,12
43302,12
43308,12
43317,12
43318,12
43338,12
43399,14
43402,12
43406,12
43423,12
43426,12
43427,52
43433,12
43441,12
43446,12
43469,12
43502,34
43508,34
43509,12
43510,34
43513,12
43525,12
43537,12
43539,12
43540,12
43543,12
43547,12
43554,12
43555,12
43577,14
43588,12
43617,12
43628,12
43631,12
43643,12
43654,34
43660,34
43673,12
43675,12
43692,34
43707,12
43712,12
43715,12
43743,14
43749,14
43756,12
43760,12
43769,12
43770,12
43781,12
43825,12
43836,12
43861,12
43864,12
43871,12
43882,12
43906,34
43915,12
43925,12
43936,12
43939,12
43947,12
43952,12
43955,12
43957,12
43963,57
43968,34
43979,34
43990,14
44006,12
44012,12
44021,12
44035,20
44040,12
44048,14
44051,12
44072,12
44090,12
44091,12
44097,12
44098,12
44114,12
44115,12
44116,52
44119,12
44126,12
44133,12
44138,12
44139,34
44144,12
44151,12
44159,12
44162,12
44171,12
44180,12
44182,12
44192,14
44211,26
44218,12
44222,12
44236,12
44239,14
44240,12
44243,12
44248,12
44262,12
44274,12
44278,12
44304,14
44309,12
44311,12
44313,52
